Duration__in_seconds_,ResponseId,RIASEC_1,RIASEC_2,RIASEC_3,RIASEC_4,RIASEC_5,RIASEC_6,RIASEC_7,RIASEC_8,RIASEC_9,RIASEC_10,RIASEC_11,RIASEC_12,RIASEC_13,RIASEC_14,RIASEC_15,RIASEC_16,RIASEC_17,RIASEC_18,RIASEC_19,RIASEC_20,RIASEC_21,RIASEC_22,RIASEC_23,RIASEC_24,RIASEC_25,RIASEC_26,RIASEC_27,RIASEC_28,RIASEC_29,RIASEC_30,RIASEC_31,RIASEC_32,RIASEC_33,RIASEC_34,RIASEC_35,RIASEC_36,RIASEC_37,RIASEC_38,RIASEC_39,RIASEC_40,RIASEC_41,RIASEC_42,RIASEC_43,RIASEC_44,RIASEC_45,RIASEC_46,RIASEC_47,RIASEC_48,RIASEC_49,RIASEC_50,RIASEC_51,RIASEC_52,RIASEC_53,RIASEC_54,RIASEC_55,RIASEC_56,RIASEC_57,RIASEC_58,RIASEC_59,RIASEC_60,NARC_1,NARC_2,NARC_3,NARC_4,NARC_5,NARC_6,NARC_7,NARC_8,NARC_9,NARC_10,NARC_11,NARC_12,NARC_13,NARC_14,NARC_15,NARC_16,NARC_17,NARC_18,Voc_Interests_5_R,Voc_Interests_7_R,Voc_Interests_11_R,Voc_Interests_13_R,Voc_Interests_15_R,Voc_Interests_24_R,Voc_Interests_27_R,Voc_Interests_34_R,Voc_Interests_51_R,Voc_Interests_9_I,Voc_Interests_10_I,Voc_Interests_14_I,Voc_Interests_21_I,Voc_Interests_25_I,Voc_Interests_29_I,Voc_Interests_32_I,Voc_Interests_39_I,Voc_Interests_52_I,Voc_Interests_2_A,Voc_Interests_3_A,Voc_Interests_6_A,Voc_Interests_19_A,Voc_Interests_22_A,Voc_Interests_30_A,Voc_Interests_38_A,Voc_Interests_44_A,Voc_Interests_54_A,Voc_Interests_16_S,Voc_Interests_23_S,Voc_Interests_35_S,Voc_Interests_43_S,Voc_Interests_45_S,Voc_Interests_46_S,Voc_Interests_47_S,Voc_Interests_48_S,Voc_Interests_53_S,Voc_Interests_18_E,Voc_Interests_26_E,Voc_Interests_28_E,Voc_Interests_31_E,Voc_Interests_33_E,Voc_Interests_37_E,Voc_Interests_41_E,Voc_Interests_42_E,Voc_Interests_50_E,Voc_Interests_1_C,Voc_Interests_4_C,Voc_Interests_8_C,Voc_Interests_12_C,Voc_Interests_17_C,Voc_Interests_20_C,Voc_Interests_36_C,Voc_Interests_40_C,Voc_Interests_49_C,WV1_achievement,WV6_achievement,WV4_status,WV5_status,WV12_status,WV8_altruism,WV11_altruism,WV15_altruism,WV2_safety,WV16_safety,WV17_safety,WV3_comfort,WV7_comfort,WV10_comfort,WV14_comfort,WV18_comfort,WV19_comfort,WV9_autonomy,WV13_autonomy,WV20_autonomy,Ethnicity,Work_status,Edu,Income,Age,Gender
960,R_1JCN1qpCsb7iA1n,3,1,3,1,3,4,3,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,1,4,3,3,3,1,3,2,1,1,2,3,4,1,3,3,1,1,4,1,1,4,3,4,2,4,3,2,4,3,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,2,5,2,2,4,3,1,4,4,5,4,4,1,1,4,5,4,4,4,4,5,4,4,4,5,4,5,3,3,4,4,1,1,1,1,1,5,1,4,1,4,4,4,4,4,2,2,5,4,1,4,4,5,5,5,6,7,6,5,6,5,4,7,6,6,5,6,6,7,6,6,7,7,6,1,12,3,3,37,0
961,R_pmCpeCEEg2A5ou5,2,2,2,2,3,1,2,2,4,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,4,3,4,4,3,3,2,3,4,3,4,4,4,3,4,4,2,3,4,4,4,2,3,3,4,3,2,4,4,4,4,2,1,3,3,3,3,3,2,4,4,4,4,3,4,3,3,4,3,3,3,5,4,5,3,3,4,3,4,4,2,4,2,3,3,4,1,4,5,3,4,3,4,4,4,5,3,4,4,4,3,4,4,3,3,5,5,4,2,3,4,4,4,3,3,3,4,2,3,4,4,4,2,6,5,4,6,5,5,6,4,6,5,6,4,5,6,6,5,4,6,5,6,1,12,3,6,58,1
970,R_12lL84TdhJJmu5Z,1,1,1,1,2,1,2,1,1,1,4,4,2,4,3,3,3,3,4,4,2,2,1,2,3,3,4,1,3,3,3,3,4,3,1,1,1,3,1,3,4,1,1,3,3,3,4,1,1,1,1,3,1,1,1,1,1,1,1,1,4,3,4,4,4,4,5,4,5,4,6,2,4,4,3,2,3,2,1,1,1,1,5,1,4,5,1,5,3,5,3,5,4,5,5,5,5,5,5,5,3,3,5,5,3,5,3,4,4,4,1,2,2,1,2,2,3,3,5,3,3,3,3,2,1,1,1,4,3,1,1,1,7,7,7,7,7,7,7,7,7,4,5,1,7,7,7,4,7,6,7,7,6,12,4,3,27,1
971,R_1HiqPSRmDoFcPBe,1,1,3,1,1,1,2,1,2,1,3,3,3,3,3,3,4,3,3,4,3,2,2,3,2,2,2,1,2,2,3,4,4,2,3,1,3,3,2,3,2,2,2,2,3,3,3,3,2,2,2,3,1,2,2,2,1,1,2,2,5,2,5,5,5,4,4,3,4,1,1,1,2,2,3,2,4,1,3,1,1,1,4,1,1,1,1,4,4,1,4,5,4,4,1,5,3,3,4,4,4,2,4,5,4,5,4,3,4,4,3,3,2,2,3,2,3,1,5,3,1,1,4,2,1,1,1,4,2,1,1,2,6,5,7,5,6,5,7,6,7,6,6,3,7,3,7,5,7,5,5,6,1,12,7,6,29,0
972,R_2ydxbD5ZH0pINrz,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,4,3,3,4,2,2,2,2,3,3,3,2,3,3,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,5,1,2,1,5,3,1,1,1,1,1,2,4,1,2,3,3,4,4,4,3,3,2,4,4,4,2,4,4,3,4,3,4,1,4,3,5,4,5,4,5,2,4,2,2,4,2,3,4,1,1,3,2,2,3,2,2,2,3,1,1,2,2,1,2,2,1,1,6,6,6,5,6,6,4,6,6,6,6,5,6,4,6,6,6,6,6,6,1,12,4,5,69,0
973,R_3lEVkgpf00KvYF6,3,1,2,4,1,3,3,1,1,1,2,2,1,3,3,3,3,2,1,3,4,3,2,1,3,4,3,1,2,3,1,3,3,2,1,1,1,3,1,1,3,3,2,3,3,2,1,1,3,3,2,3,3,3,3,3,3,3,3,4,4,1,1,2,4,2,2,1,4,2,1,1,1,1,1,2,4,1,2,2,2,4,1,1,1,2,2,3,5,3,2,3,4,4,2,4,2,3,4,4,4,4,5,4,4,4,3,3,3,1,4,2,1,1,3,2,4,2,2,4,3,4,5,2,4,4,4,4,4,4,4,3,6,6,7,5,6,6,7,5,7,6,6,7,7,7,7,5,6,5,7,7,4,12,4,6,52,1
975,R_1CeHjybwlqXyJrQ,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,4,1,1,4,4,4,4,4,4,4,4,1,4,4,2,4,4,4,4,2,4,4,1,4,1,4,1,4,4,4,4,4,4,4,2,4,4,2,4,3,4,3,3,3,4,1,1,1,6,1,5,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,4,1,1,1,5,5,5,4,5,5,5,4,5,5,5,1,5,5,2,5,1,4,1,5,2,5,1,5,5,5,4,5,1,1,2,1,5,1,5,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,12,3,3,35,0
975,R_2dpa2VHBuQxX63B,2,2,3,3,3,2,3,2,2,2,3,2,3,3,3,3,3,2,3,3,2,4,2,3,4,2,3,2,3,3,2,2,2,2,2,2,2,1,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,2,4,2,2,4,4,3,4,2,4,3,2,2,2,4,2,4,2,4,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,6,6,6,3,7,6,7,4,6,7,6,5,6,6,6,4,6,5,5,6,1,12,2,2,43,0
975,R_s8dM4Rocrzg1Fap,4,4,4,4,3,3,3,3,3,4,3,3,4,4,3,4,3,4,1,4,3,4,3,4,3,3,3,3,3,2,3,3,4,4,3,4,2,2,3,4,3,2,1,4,4,3,4,3,2,2,4,1,2,3,3,3,2,3,2,1,5,1,5,4,5,5,3,4,5,5,1,3,1,1,1,1,1,1,5,4,4,4,5,5,5,5,2,5,5,1,1,5,4,5,5,5,5,4,5,4,1,3,4,2,5,4,1,5,4,5,2,2,2,4,2,2,4,2,4,5,3,5,5,1,5,2,5,1,2,2,1,1,7,7,7,6,7,7,7,5,7,7,7,5,7,7,7,6,7,7,7,7,1,12,4,5,31,0
976,R_33f0kwYm5jufVZE,3,3,4,3,4,3,4,3,4,2,3,3,4,3,3,3,3,3,4,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,4,3,2,3,2,4,2,2,3,4,3,2,4,2,2,3,3,4,3,3,2,3,2,3,3,4,4,1,1,4,3,1,1,6,1,1,1,1,1,1,1,1,1,3,4,4,4,3,5,2,4,3,4,4,5,3,3,3,3,4,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,4,3,2,3,2,4,3,3,3,3,3,7,7,7,4,5,5,7,6,7,4,7,5,3,7,7,5,7,7,7,5,9,12,3,2,47,1
977,R_33pfTnomksZTZUv,2,2,2,3,1,3,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,1,1,2,3,3,3,2,3,2,2,2,3,2,3,3,2,3,3,2,3,3,3,3,2,3,2,2,3,2,3,2,3,3,4,2,2,2,4,3,2,2,4,4,1,2,3,1,3,2,3,2,4,1,2,3,2,2,3,2,2,4,4,2,4,3,4,2,2,4,1,3,2,2,4,2,2,4,4,4,4,2,1,2,2,2,2,3,4,4,4,2,4,3,4,4,5,4,4,2,3,4,3,4,4,2,5,4,5,4,7,5,6,5,6,6,5,5,6,5,6,4,7,4,4,5,1,12,4,3,32,1
981,R_2yjtFaBa0JLS06n,3,2,2,1,3,3,1,3,2,1,1,1,3,1,3,1,1,3,1,3,1,1,1,1,2,2,2,1,2,2,1,1,1,1,3,2,1,2,4,3,1,1,1,2,1,1,1,1,2,1,4,3,1,4,3,3,3,3,2,3,6,1,6,5,5,3,3,2,4,1,1,1,1,1,1,1,3,1,1,2,3,3,4,3,1,4,4,4,1,4,1,1,1,4,1,1,4,4,2,3,3,4,2,1,1,1,3,3,1,4,4,4,4,4,1,2,1,4,1,4,1,1,2,2,3,4,1,1,3,4,4,4,4,2,6,2,5,6,2,4,7,7,5,1,7,1,7,1,7,2,3,4,1,12,4,6,27,1
982,R_11dTXoEyHy5eGdd,2,1,2,3,2,3,2,2,3,2,3,3,2,3,3,2,3,3,2,3,1,2,2,2,3,3,2,2,2,2,2,3,2,2,3,1,2,3,2,2,2,2,2,3,2,1,3,2,2,2,2,3,2,3,2,3,2,3,2,2,4,1,3,3,5,3,3,3,5,1,1,2,5,5,4,4,3,2,2,2,2,2,4,2,1,3,4,3,3,3,2,2,3,4,2,2,2,2,2,3,2,2,4,2,2,4,3,3,1,3,3,2,3,2,2,2,3,4,4,3,3,4,4,4,2,3,3,3,2,4,2,2,6,5,7,3,6,6,4,5,6,5,6,5,6,5,6,6,6,4,5,6,1,12,2,2,51,1
983,R_3ef5cmt7dpotrbe,2,2,2,1,4,3,3,1,1,2,2,2,1,1,1,2,1,1,1,1,4,4,2,3,1,1,4,1,3,3,3,4,2,2,3,2,2,3,4,1,3,1,1,2,3,2,1,1,1,1,4,3,3,2,3,1,4,1,3,1,3,1,2,2,5,5,4,2,4,5,1,2,5,4,1,3,5,1,2,2,2,2,3,1,1,1,3,2,2,4,2,3,1,1,1,2,4,4,2,3,3,3,5,2,5,5,4,5,2,4,3,1,5,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,1,3,3,2,2,3,6,3,4,3,6,7,5,6,4,7,6,6,7,3,6,4,4,5,4,12,3,1,28,0
985,R_3p8VAdnu1HGTRpd,2,2,2,3,2,1,3,2,1,3,1,4,3,4,3,3,4,3,2,3,2,3,2,2,4,3,1,2,2,4,3,3,2,2,3,2,2,2,3,2,1,2,2,3,2,1,1,2,2,2,3,3,1,3,3,3,3,2,3,3,4,2,4,2,5,2,5,4,4,2,2,2,4,3,4,2,6,2,4,1,2,2,4,2,2,2,2,4,4,2,1,2,5,4,2,2,2,2,4,4,2,5,5,2,1,2,2,2,2,2,2,2,2,5,2,2,4,1,2,2,2,2,4,2,4,2,2,2,2,3,3,2,6,5,6,5,7,6,6,5,7,7,7,2,7,1,7,4,7,5,5,6,1,12,4,3,23,1
987,R_7O5YaoragEMhOdr,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,1,3,1,1,4,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,6,4,6,6,4,5,3,3,6,6,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,4,1,1,5,1,1,4,5,4,4,1,1,5,4,1,1,1,1,4,1,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,7,7,7,7,4,7,7,7,7,7,7,4,7,4,7,5,7,7,7,7,1,12,6,6,62,0
988,R_sNGdyV2WD5K6HFn,2,2,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,3,3,3,2,3,2,2,2,3,2,3,2,3,2,2,3,2,3,1,4,3,3,4,3,2,4,3,5,3,2,2,1,1,2,2,2,2,2,2,2,2,4,4,4,3,3,2,4,2,4,2,4,4,4,2,4,4,2,2,4,4,4,4,2,2,2,2,2,2,2,2,1,2,4,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,7,5,7,4,7,5,7,3,5,7,5,5,7,5,7,4,7,7,4,4,1,12,4,3,44,0
990,R_1N55VOTtp3OYfP5,2,2,3,2,3,2,2,2,2,3,2,2,3,1,3,3,1,2,1,3,1,2,2,2,2,3,1,2,2,2,2,4,3,3,3,4,2,4,1,3,2,2,1,3,3,3,3,2,3,2,3,4,2,3,2,4,3,3,3,3,1,1,1,1,4,1,2,1,4,2,1,1,4,4,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,1,5,1,1,5,1,4,1,1,5,1,1,1,4,1,4,1,4,4,4,4,1,1,4,4,1,4,4,1,4,1,6,7,7,7,7,7,7,7,7,7,7,4,7,6,7,7,7,6,7,7,1,12,4,3,30,1
991,R_1iq6TRLLnOvzpqe,1,1,1,1,3,3,1,1,2,2,4,4,3,3,3,3,4,4,3,3,4,3,2,1,4,1,4,1,1,4,2,2,3,1,3,4,3,2,3,2,4,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,4,6,4,5,5,6,5,2,1,5,5,2,2,6,1,4,2,1,1,4,1,3,1,4,4,4,1,1,4,1,4,4,4,5,4,2,5,4,4,4,2,4,2,1,1,1,4,2,2,1,1,1,3,1,1,4,1,1,1,1,1,2,1,1,2,1,1,1,1,7,7,7,6,7,7,7,5,7,7,7,5,7,4,7,5,7,7,6,7,1,12,4,6,52,0
993,R_6u2jLe32bPlkxVv,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,1,2,2,3,3,2,2,3,3,2,2,2,2,2,4,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,4,1,4,2,5,3,2,2,2,1,1,1,3,2,1,1,4,2,5,4,4,4,4,4,5,4,5,4,4,2,4,2,4,2,2,4,1,4,4,1,1,2,4,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,3,2,4,5,2,5,1,1,2,4,2,6,5,5,2,6,7,6,4,7,7,7,5,7,5,7,3,6,6,5,6,1,12,4,5,34,0
994,R_3F4n59XC2b3a306,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,2,3,3,3,2,3,3,3,2,2,2,3,2,2,2,3,2,3,2,3,3,3,2,3,4,3,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,4,5,5,2,2,5,2,1,1,1,1,2,2,3,2,4,4,2,2,2,2,2,2,2,4,4,2,2,2,4,4,4,2,3,4,3,2,4,2,4,4,4,4,4,2,2,4,2,2,3,2,2,4,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,7,7,7,4,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,1,12,4,2,72,1
994,R_3dWTQixTTGifjDw,1,1,3,1,2,1,1,2,2,2,4,2,4,3,3,3,3,3,3,4,1,1,2,1,2,2,1,1,1,2,4,4,2,4,1,3,1,3,1,2,4,1,1,3,3,3,3,1,1,1,1,1,2,1,1,1,1,2,1,1,5,4,4,3,5,4,4,4,6,1,1,2,1,2,3,1,4,2,4,4,1,2,1,2,1,5,1,4,3,2,4,5,4,4,4,5,4,3,4,4,1,2,2,1,1,4,3,5,5,3,2,5,1,1,1,5,1,2,4,2,2,4,1,1,3,1,1,2,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,4,7,7,7,6,1,12,4,4,27,0
995,R_Dp0wPazHHEdSpA5,3,2,4,2,3,3,3,3,2,1,2,2,2,2,2,3,2,1,1,2,2,2,1,2,3,3,2,1,1,3,2,2,2,2,1,1,3,1,1,1,3,4,3,3,3,3,3,2,3,4,2,3,3,3,1,2,4,3,3,3,6,2,5,5,4,5,3,4,5,3,1,3,2,4,3,2,4,2,1,4,3,4,2,3,1,4,2,2,2,5,2,1,2,4,2,4,4,4,5,4,2,2,4,1,3,2,2,2,1,1,1,1,1,3,4,1,5,4,4,5,3,5,4,1,2,4,5,2,2,4,4,4,4,4,5,2,4,4,5,3,7,4,5,4,7,5,5,3,6,4,4,5,1,12,4,3,43,0
997,R_2e42aOnfpH39Mbm,2,2,2,1,2,1,3,3,3,1,3,3,3,3,2,4,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,2,1,1,3,2,3,1,2,2,2,3,1,1,1,4,2,2,3,3,4,3,4,4,3,3,1,1,2,4,2,1,1,2,4,1,2,3,1,4,4,4,1,1,3,2,1,1,1,1,2,1,3,1,4,2,1,3,1,4,2,1,2,2,1,1,1,2,2,1,1,1,1,2,3,3,2,1,1,2,4,2,4,3,1,1,2,1,5,4,4,4,2,3,1,2,1,6,4,6,3,4,5,7,6,6,7,2,2,6,6,7,1,6,7,6,7,1,12,6,6,35,0
997,R_UVJNLf4QSUSP8JP,2,2,1,1,2,1,1,1,2,1,1,1,1,1,3,3,1,1,2,1,4,4,1,3,3,4,3,3,4,1,2,3,2,1,4,1,2,4,3,2,1,1,2,2,3,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,4,2,4,4,4,3,6,3,5,1,1,1,4,1,2,2,4,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,2,3,4,4,2,4,4,4,4,1,1,1,2,4,1,3,2,1,1,1,2,2,1,4,2,3,1,1,2,1,1,1,3,1,1,6,6,3,1,6,6,6,5,7,6,4,2,7,5,7,4,7,4,4,3,5,12,5,5,27,1
1001,R_1E6SssIl9WkYzTH,3,3,4,3,3,3,3,3,2,4,2,2,2,3,2,3,2,2,3,2,3,3,2,2,3,3,2,2,2,3,2,2,2,2,3,3,2,2,2,2,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,2,4,4,4,4,3,3,2,4,3,4,4,3,4,4,4,4,3,3,4,4,3,4,2,3,4,2,3,4,4,4,2,4,4,4,2,2,3,3,2,2,2,2,2,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,7,6,6,7,6,4,5,5,7,7,6,6,4,7,6,7,4,6,6,1,12,4,6,43,0
1002,R_b255XAxsght357z,3,3,1,1,2,2,1,2,1,2,3,2,2,1,3,3,3,4,2,3,3,2,3,3,3,3,3,3,3,2,3,3,2,1,3,3,3,3,4,2,3,2,2,4,3,3,3,2,2,3,2,1,1,1,1,3,2,2,1,2,4,2,1,1,5,1,4,4,5,1,1,1,1,4,1,1,1,1,5,2,1,4,1,2,4,2,1,5,2,2,4,5,1,1,1,5,4,2,5,3,4,3,4,4,4,5,3,2,3,4,2,3,4,1,3,5,2,1,2,3,1,3,5,4,4,5,4,5,4,1,1,2,6,6,7,5,6,4,7,6,7,6,7,5,7,4,7,5,7,4,5,5,6,12,4,5,33,1
1011,R_33Ey9Y13VGMZfIq,3,3,2,4,1,2,4,2,2,2,2,3,4,3,4,4,3,3,2,4,4,3,2,3,3,3,3,1,3,2,2,3,2,2,3,2,3,2,3,3,3,1,4,3,4,3,3,2,2,2,4,4,3,3,4,3,4,4,4,4,4,2,5,4,6,4,6,3,4,1,1,1,4,3,4,1,3,1,3,2,4,3,5,2,2,1,4,5,4,4,3,3,5,4,3,5,4,2,4,4,4,4,5,2,5,5,4,2,4,5,5,5,2,4,1,5,4,5,5,5,3,4,5,5,3,4,4,5,5,5,5,4,7,7,7,4,7,7,6,7,7,7,7,5,7,4,7,3,7,7,7,5,1,12,2,3,22,1
1013,R_1dt9TLYvKDHoXGA,1,1,1,1,3,1,3,1,1,1,1,2,4,4,1,1,3,3,2,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,3,3,4,1,4,4,3,4,4,3,4,1,3,1,1,1,4,1,1,1,5,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,1,1,1,1,1,1,4,1,1,1,1,4,4,4,1,6,6,4,1,1,5,7,2,7,7,6,1,7,6,7,2,6,6,6,7,1,12,3,3,42,0
1021,R_2t3GQ8aWBmGvLVL,1,1,1,4,3,1,3,1,1,1,1,3,1,3,1,1,2,1,1,2,3,4,4,2,4,3,2,1,2,4,1,1,1,1,3,2,1,1,1,1,2,1,1,1,3,2,1,1,1,1,3,3,3,2,3,2,3,1,3,2,4,1,1,3,4,4,1,2,3,2,6,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,3,1,4,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,5,4,5,1,3,5,6,3,6,4,6,3,5,3,6,3,6,3,4,4,4,12,4,3,26,0
1023,R_1OiAUnRLN3PbWUw,1,4,4,4,4,1,4,4,4,4,4,1,4,4,3,4,1,3,1,3,4,3,1,2,4,1,3,1,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,4,4,1,1,1,1,1,1,4,1,1,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,4,5,4,5,4,4,4,3,1,3,3,3,1,1,5,1,4,5,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,4,1,1,1,7,1,7,1,1,1,4,1,7,7,7,6,7,6,7,1,4,5,6,4,1,12,4,6,39,0
1023,R_1QFQX4aXr16BRjr,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,6,6,1,6,6,6,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,2,2,1,59,0
1025,R_12PfkmNmQvH4eYm,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,1,3,3,1,3,1,2,2,1,1,2,1,3,1,3,3,3,3,5,4,2,1,5,1,4,1,3,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,4,1,1,4,1,3,3,1,1,1,1,3,1,1,5,1,1,1,1,1,3,1,1,1,1,3,5,1,1,1,5,1,1,4,1,4,6,5,7,3,4,5,6,4,7,7,7,4,7,7,6,4,7,4,5,7,5,12,6,5,46,1
1044,R_cZOm7ZhA1fQ5LlT,2,2,3,2,3,2,2,3,3,2,3,4,2,3,2,3,4,2,4,2,2,2,2,2,4,3,2,1,2,3,2,1,3,1,2,1,2,1,1,2,3,2,1,3,1,1,3,1,1,1,4,2,3,2,2,2,2,1,2,1,2,2,3,4,4,3,3,4,3,3,5,2,3,2,2,2,3,1,5,4,2,4,4,4,2,5,3,4,2,5,5,2,4,2,5,2,2,1,4,4,3,2,4,3,3,1,2,1,1,2,1,2,2,1,1,3,4,1,4,3,1,3,1,2,3,1,2,1,1,2,2,2,7,7,3,3,5,5,6,5,7,7,4,6,4,2,6,3,7,5,4,4,1,12,4,5,46,0
1045,R_TuCTKXwyVv9GWB3,4,3,4,3,3,4,2,2,3,2,4,3,3,4,3,3,4,4,4,1,4,4,4,4,4,4,4,1,4,3,3,3,3,2,3,3,4,2,3,3,4,2,3,3,4,3,3,3,2,3,2,3,3,2,3,2,2,2,2,2,6,1,6,6,6,6,2,2,5,1,1,1,1,1,1,1,1,1,5,4,4,5,4,4,4,5,4,5,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,2,5,3,3,5,1,5,4,4,3,2,3,5,3,4,5,3,4,3,3,1,4,3,4,3,4,3,2,2,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,4,12,3,3,33,0
1048,R_SUACC81iuNdSjzX,2,2,2,1,3,3,1,3,2,2,1,4,1,3,3,3,3,1,1,3,1,1,1,3,1,1,1,1,1,1,1,3,2,1,3,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,1,2,6,1,1,1,4,1,1,1,4,2,1,2,1,1,1,1,1,1,4,4,4,3,4,4,5,1,4,4,1,4,1,4,4,1,1,3,1,1,2,1,1,2,4,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,3,1,6,4,7,2,5,6,4,6,7,6,6,1,7,5,7,6,7,4,6,5,1,12,8,3,43,1
1050,R_24vNhqkifF0l4GN,1,1,3,2,3,2,1,2,3,1,2,2,1,2,2,2,1,1,2,2,3,2,1,1,3,1,3,1,2,2,1,2,1,1,2,1,1,2,1,1,4,1,1,2,2,1,3,2,2,1,2,1,3,2,2,3,1,2,2,2,3,1,2,2,5,2,4,2,3,3,1,2,4,5,4,4,4,2,2,3,1,1,3,3,1,2,2,1,3,2,4,1,4,1,1,1,4,2,1,2,1,2,2,3,4,1,1,1,1,1,1,1,1,2,1,4,2,2,3,1,2,2,3,2,1,4,1,1,1,1,1,1,6,4,6,2,6,6,7,3,7,6,6,3,7,4,6,5,7,4,5,5,6,11,3,3,28,0
